#한 행이 하나다. 여러 파일 여러 배열에 흩어져 있던 것을 모은 것.
#값은 소스에 적힌 글자 그대로다. 이름을 숫자로 바꾸지 않는다.
#id는 계약이다. 중간에 끼우지 말고 항상 맨 끝에 (content/README.md).
#\N은 그 배열에 이 번호가 없다는 뜻이다.
id	enum_name	label	gold
681			88000
682			89000
683			89000
684			90000
685			91000
686			92000
687			93000
688			94000
689			95000
690			96000
691			97000
692			98000
693			99000
694			100000
695			100000
696			100000
697			100000
698			100000
699			100000
700			110000
701			110000
702			110000
703			110000
704			110000
705			110000
706			110000
707			110000
708			110000
709			120000
710			120000
711			120000
712			120000
713			120000
714			120000
715			120000
716			120000
717			130000
718			130000
719			130000
720			130000
721			130000
722			130000
723			130000
724			130000
725			140000
726			140000
727			140000
728			140000
729			140000
730			140000
731			140000
732			150000
733			150000
734			150000
735			150000
736			150000
737			150000
738			150000
739			160000
740			160000
741			160000
742			160000
743			160000
744			160000
745			170000
746			170000
747			170000
748			170000
749			170000
750			170000
751			180000
752			180000
753			180000
754			180000
755			180000
756			180000
757			190000
758			190000
759			190000
760			190000
761			190000
762			200000
763			200000
764			200000
765			200000
766			200000
767			210000
768			210000
769			210000
770			210000
771			210000
772			220000
773			220000
774			220000
775			220000
776			230000
777			230000
778			230000
779			230000
780			230000
781			240000
782			240000
783			240000
784			240000
785			250000
786			250000
787			250000
788			250000
789			260000
790			260000
791			260000
792			260000
793			270000
794			270000
795			270000
796			280000
797			280000
798			280000
799			280000
800			290000
801			290000
802			290000
803			300000
804			300000
805			300000
806			300000
807			310000
808			310000
809			310000
810			320000
811			320000
812			320000
813			330000
814			330000
815			330000
816			340000
817			340000
818			340000
819			350000
820			350000
821			350000
822			360000
823			360000
824			360000
825			370000
826			370000
827			370000
828			380000
829			380000
830			390000
831			390000
832			390000
833			400000
834			400000
835			410000
836			410000
837			410000
838			420000
839			420000
840			430000
841			430000
842			440000
843			440000
844			440000
845			450000
846			450000
847			460000
848			460000
849			470000
850			470000
851			480000
852			480000
853			490000
854			490000
855			500000
856			500000
857			510000
858			510000
859			520000
860			520000
861			530000
862			530000
863			540000
864			540000
865			550000
866			550000
867			560000
868			560000
869			570000
870			570000
871			580000
872			590000
873			590000
874			600000
875			600000
876			610000
877			620000
878			620000
879			630000
880			640000
881			640000
882			650000
883			650000
884			660000
885			670000
886			670000
887			680000
888			690000
889			690000
890			700000
891			710000
892			720000
893			720000
894			730000
895			740000
896			740000
897			750000
898			760000
899			770000
900			770000
901			780000
902			790000
903			800000
904			810000
905			810000
906			820000
907			830000
908			840000
909			850000
910			860000
911			860000
912			870000
913			880000
914			890000
915			900000
916			910000
917			920000
918			930000
919			940000
920			950000
921			950000
922			960000
923			970000
924			980000
925			990000
926			1000000
927			1010000
928			1020000
929			1030000
930			1040000
931			1050000
932			1070000
933			1080000
934			1090000
935			1100000
936			1110000
937			1120000
938			1130000
939			1140000
940			1150000
941			1170000
942			1180000
943			1190000
944			1200000
945			1210000
946			1220000
947			1240000
948			1250000
949			1260000
950			1270000
951			1290000
952			1300000
953			1310000
954			1330000
955			1340000
956			1350000
957			1370000
958			1380000
959			1390000
960			1410000
961			1420000
962			1440000
963			1450000
964			1460000
965			1480000
966			1490000
967			1510000
968			1520000
969			1540000
970			1560000
971			1570000
972			1590000
973			1600000
974			1620000
975			1630000
976			1650000
977			1670000
978			1680000
979			1700000
980			1720000
981			1730000
982			1750000
983			1770000
984			1790000
985			1810000
986			1820000
987			1840000
988			1860000
989			1880000
990			1900000
991			1920000
992			1940000
993			1950000
994			1970000
995			1990000
996			2010000
997			2030000
998			2050000
999			2080000
